id,site_eui
76621,82.96475187908304
76622,44.01874203383477
76623,181.66224179372463
76624,37.43098238518596
76625,24.152149928568324
76626,73.70789175318693
76627,93.17174340552074
76628,53.45414950666835
76629,28.29652674974112
76630,56.42810953659915
76631,24.426608603149027
76632,95.61660600446037
76633,85.97573290130899
76634,61.303966363255356
76635,58.00488885038569
76636,115.62929942499055
76637,116.70592505701231
76638,46.5418296793431
76639,94.15393939375825
76640,156.43615884622204
76641,244.13496643344877
76642,82.85783163858906
76643,35.43579125477931
76644,57.59700808187572
76645,70.67514006951367
76646,199.73562811704016
76647,92.64970200529424
76648,106.54442222048523
76649,49.507792083294035
76650,78.43203331631149
76651,42.11830115472653
76652,104.49074264390008
76653,119.3513259879482
76654,82.18768128936287
76655,110.25317458906007
76656,74.81549364330832
76657,37.86536357492164
76658,43.96482857825198
76659,28.312339250744053
76660,26.784976626008724
76661,36.37953164420457
76662,30.7603744949322
76663,149.37581473153543
76664,74.45108524354201
76665,71.96306322453748
76666,130.38850512049447
76667,191.27628472392533
76668,207.16504770739604
76669,85.04855933662947
76670,55.42639469288442
76671,29.38708259092173
76672,93.58001091885778
76673,31.55070720900345
76674,103.34366252067508
76675,133.83594575670506
76676,60.91717113935139
76677,43.95357194116786
76678,132.8341540301915
76679,69.17142758101978
76680,53.87929049347962
76681,34.66699169956247
76682,156.6099612522635
76683,171.17942611055201
76684,30.059046721320914
76685,73.18674891209437
76686,121.77544305225238
76687,71.84939975219362
76688,119.41476435950936
76689,30.32558436949508
76690,26.343632809240333
76691,40.9794223104853
76692,127.36413714252608
76693,68.73264523638504
76694,135.2269461051811
76695,51.78948512139304
76696,59.04807530804904
76697,132.81213378074483
76698,73.98198743148266
76699,104.63844885805172
76700,53.46140836185724
76701,31.10338792687484
76702,181.22216466077745
76703,94.44794131200112
76704,32.628251737424876
76705,120.51424084365509
76706,84.92304271905131
76707,38.16164814035798
76708,99.53974540155325
76709,42.09114726098299
76710,130.16742143917293
76711,28.498997387979625
76712,441.5875675907552
76713,23.97270127418684
76714,22.098415036083953
76715,206.39757405365086
76716,62.10035351936711
76717,39.544552814383096
76718,62.58914348471975
76719,50.17770230649601
76720,63.44939596575699
76721,97.89437992323626
76722,165.66831045841468
76723,169.63530628829196
76724,15.003243976963258
76725,113.13263508155168
76726,52.8300938648751
76727,36.936886583857415
76728,97.35128632046202
76729,98.9876575774559
76730,13.919303275664559
76731,82.89377098664995
76732,25.04441900417016
76733,76.24576185224838
76734,70.14784881532022
76735,90.69569087181208
76736,150.1206006317728
76737,140.42964086435322
76738,29.646545754964187
76739,116.48127662254518
76740,35.57033716243525
76741,25.41921785573591
76742,128.63890822767002
76743,183.37275217480416
76744,86.88662511623869
76745,181.86270708725604
76746,130.78757446052833
76747,53.20097229181799
76748,40.72536643073427
76749,60.35212674804083
76750,56.82823054460395
76751,44.31453618414034
76752,103.41820390260614
76753,37.37883071330681
76754,151.8099407326438
76755,145.42602533323821
76756,81.68199788696631
76757,107.03325552398815
76758,43.82021029779933
76759,30.351532442923062
76760,93.16415246228217
76761,50.84029060209116
76762,86.03716742847118
76763,121.91952848508292
76764,55.24537499920934
76765,10.458340817716932
76766,74.59405941539902
76767,131.3833116608917
76768,21.929980915960027
76769,56.75900340685994
76770,75.74516374656831
76771,146.5089855640294
76772,33.7392978803475
76773,74.23744865313732
76774,183.48755965858155
76775,162.8310492519282
76776,252.50157940850576
76777,73.45602109888858
76778,58.374493394465546
76779,154.32575053276517
76780,89.49901896319378
76781,23.63775426289869
76782,32.3282881321354
76783,65.74258084900721
76784,38.2932337196656
76785,19.388735542823053
76786,47.09166124079802
76787,27.719234026816633
76788,257.5667175378356
76789,90.45067993883299
76790,69.49638981277651
76791,69.82346238489906
76792,302.82153834732907
76793,58.16903602065462
76794,81.81309994351064
76795,52.86678335725953
76796,37.74713432531222
76797,19.999512341656267
76798,126.58384305790355
76799,82.6780833749471
76800,123.42827602517168
76801,68.00270062525074
76802,34.27866005014176
76803,51.80965469279723
76804,185.38770689185594
76805,51.179134350485256
76806,74.86828418125411
76807,19.019483157020964
76808,56.73148328610248
76809,44.68873152612549
76810,37.04965256291479
76811,65.06455519362578
76812,75.00196851033328
76813,76.42456431807533
76814,39.71899352981067
76815,47.36446496382435
76816,103.34546982514507
76817,38.23024492346002
76818,83.10129142256514
76819,64.11947677466937
76820,85.3971335191905
76821,113.23132331819481
76822,43.89612876185113
76823,43.50090090655471
76824,92.00653626727556
76825,233.99008897849055
76826,12.720971143794888
76827,40.512520439274525
76828,51.5127838411737
76829,88.6888638361868
76830,77.2252356977764
76831,166.76749297777556
76832,82.90971609284185
76833,41.33985871257476
76834,171.8706705693675
76835,93.5271209697624
76836,333.07788887761234
76837,26.05235085084872
76838,41.029467192513266
76839,14.786884463926572
76840,44.413677808714255
76841,36.858262440294766
76842,127.61085320764795
76843,50.549655648121764
76844,186.35533979498868
76845,97.29863423267736
76846,179.21361581845187
76847,196.12181203370983
76848,409.6920284475897
76849,61.95929278437466
76850,153.43986868690357
76851,67.01339117236712
76852,34.05882607837759
76853,26.929315752795095
76854,37.64946429437281
76855,95.52337960725836
76856,493.9352752763188
76857,62.41740851720873
76858,43.62318018707472
76859,91.0211070276973
76860,51.950813662187485
76861,93.85485242352993
76862,59.002472605207494
76863,34.29236307926923
76864,41.22093542794013
76865,52.60254937667445
76866,67.06030117213103
76867,28.06391097001933
76868,177.1472935687277
76869,157.47531437735162
76870,54.68128386909402
76871,34.4183905162135
76872,70.7699382283685
76873,564.8052398983941
76874,133.88945733193682
76875,81.173594198736
76876,29.924410304013996
76877,62.41003785969899
76878,49.166740519093096
76879,164.7251334943717
76880,119.1210893624518
76881,117.21560951482826
76882,19.1792603247218
76883,51.73135661309293
76884,166.57633471386566
76885,80.68482992375164
76886,118.16716205823799
76887,56.213906417250456
76888,105.19445550027542
76889,64.11076292195507
76890,54.182624695911485
76891,129.60575003076235
76892,261.43789187721165
76893,13.724346215035625
76894,64.72679077644001
76895,282.28069378530574
76896,90.96499552012706
76897,77.43867978724793
76898,37.312900164925644
76899,28.939781428177604
76900,20.316776661604482
76901,136.34681684678787
76902,211.28553633353692
76903,20.410118206414673
76904,107.62796146025313
76905,60.90793527795088
76906,19.74205274557603
76907,63.6125855802414
76908,66.72284010352179
76909,45.93919147836085
76910,100.94571235018942
76911,63.67664449234233
76912,52.121482405583365
76913,51.20744051472274
76914,44.8241113382735
76915,346.1022704062419
76916,73.51539959563578
76917,48.84985096885865
76918,27.938450496101634
76919,131.7118001734614
76920,41.61906821604747
76921,60.19499500558539
76922,97.3056047487803
76923,83.76218445523509
76924,100.07351136469651
76925,37.624458252031175
76926,47.8085186427007
76927,144.33460345181732
76928,85.25986332419102
76929,22.078532876342365
76930,153.5551078627876
76931,72.15402347755801
76932,75.06424025931926
76933,22.933042941223302
76934,15.564770718711486
76935,110.19849422811718
76936,163.12115382849115
76937,51.49249096270778
76938,52.07079540755138
76939,45.298435710246096
76940,43.68235202886965
76941,151.91349292356142
76942,45.188319415512396
76943,49.94351466043619
76944,56.66009465592116
76945,107.81490357144837
76946,127.02562715208423
76947,53.317945644358254
76948,43.33539013388324
76949,96.12037125303628
76950,52.8918171422996
76951,103.09016788956858
76952,32.77116236510915
76953,180.74672109668708
76954,80.26337943884567
76955,55.038501779311254
76956,115.4531140931162
76957,65.4492268376525
76958,121.12587819340186
76959,108.49258892426492
76960,75.52792384277157
76961,302.5790689595217
76962,72.02369954666388
76963,16.89497865396134
76964,127.01295777508946
76965,58.41210632070294
76966,47.95641655850038
76967,39.63487803583213
76968,38.578726359282385
76969,149.09309450844344
76970,36.5849407170798
76971,124.95162649246589
76972,9.3231504615701
76973,35.33326965269234
76974,71.63093440856176
76975,20.22896546497517
76976,27.90885534411326
76977,27.14218000664085
76978,413.8141820651266
76979,92.9724377107527
76980,24.196409413026633
76981,49.95083531787211
76982,420.82630273450565
76983,48.43978149459895
76984,58.20698276965797
76985,67.22959271240035
76986,41.55782505088567
76987,68.006592474259
76988,46.04253995620996
76989,87.62891084968693
76990,57.64353367165601
76991,31.07792309046111
76992,27.146355335802113
76993,44.57983877297014
76994,209.00932334645725
76995,79.29846899351304
76996,42.03657663917054
76997,100.72972303671102
76998,29.699376960115497
76999,49.63867966529406
77000,87.9143913125408
77001,44.50716933761572
77002,25.210305365395634
77003,224.95548690657233
77004,82.38551345218465
77005,31.892875827731125
77006,123.66975324622767
77007,63.561432933430446
77008,74.53914891144659
77009,62.41882289598902
77010,103.38224326921231
77011,120.70357785619848
77012,115.2367102737814
77013,64.89142901233957
77014,67.64108420188538
77015,175.2412417647878
77016,49.32838092317941
77017,24.510455066343535
77018,46.96475219889844
77019,40.84586522747831
77020,122.98410788567963
77021,95.68078825252819
77022,46.40927516818915
77023,317.2166133038352
77024,28.54930288663257
77025,95.63542147948708
77026,29.114162279264473
77027,96.06079697455291
77028,28.538029608664115
